time,USDINR,Dollar Index,LME Copper,Comex Copper,US 30 Y,US 10 Y,US 03 Y,US 02 Y,Comex Silver,Comex Gold,US Oil,MCX Zinc,MCX Aluminium,MCX Copper,LME Zinc,LME Aluminium
17-08-2018,69.8596,96.101,5925.3,2.629,3.02699995,2.8628,2.68700004,2.6121,14.786,1184.679,65.56,168,141.9,407.65,2381.6,2034.3
20-08-2018,69.74,95.9,6000,2.6685,3.0230999,2.8203,2.68420005,2.5934,14.73,1190.586,66.61,167.05,143.1,412.1,2378.4,2058.4
21-08-2018,69.8556,95.256,6060.9,2.6955,2.98300004,2.832,2.648,2.6079,14.74,1195.828,66.05,170.9,143.3,416.05,2429.1,2062.5
22-08-2018,69.85,95.146,6018.1,2.6735,3.00200009,2.8212,2.6730001,2.5995,14.721,1195.946,68.09,173.05,143.45,412.2,2458.9,2069.5
23-08-2018,70.24,95.666,5987.1,2.6545,2.98200011,2.8288,2.65400004,2.6245,14.475,1185.278,67.82,174.25,144.55,410.75,2463.6,2073.1
24-08-2018,69.7927,95.146,6081.1,2.7005,2.98000002,2.8143,2.67600012,2.6265,14.788,1205.782,68.5,177.95,144.75,416.25,2532.8,2093.1
27-08-2018,70.15,94.779,6081.1,2.7085,2.9683001,2.8473,2.68359995,2.6496,14.84,1211.288,68.89,178.2,145,418.5,2532.8,2093.1
28-08-2018,70.0975,94.72,6149,2.736,2.99399996,2.8831,2.70000005,2.6694,14.669,1201.045,68.49,177.7,148.5,423.25,2527.1,2134.8
29-08-2018,70.6168,94.6,6103.9,2.71,3.03399992,2.8863,2.73000002,2.6815,14.719,1206.691,69.67,178,151.05,421.95,2517.3,2159.4
30-08-2018,70.9955,94.723,6072.4,2.7175,3.023,2.8586,2.74699998,2.6553,14.511,1200.085,70.03,175.95,151.2,431.65,2457.3,2130.9
31-08-2018,70.8082,95.14,5981.4,2.671,3.00699997,2.8617,2.71399999,2.6432,14.526,1201.055,69.87,176.1,150.1,423.8,2463.1,2122.5
03-09-2018,71.1782,95.14,5951.4,2.671,3.00699997,2.8617,2.71399999,2.6432,14.526,1201.388,69.87,176.45,148.6,423.85,2456,2091.9
04-09-2018,71.4594,95.439,5846,2.602,3.02940011,2.9008,2.7025001,2.6574,14.137,1191.406,69.35,173.3,146.7,415.75,2413.5,2068.8
05-09-2018,71.75,95.184,5866.4,2.61,3.06200004,2.904,2.7249999,2.6554,14.16,1195.956,68.61,174.35,147.1,419.65,2416,2066.3
06-09-2018,71.985,95.021,5914.6,2.6365,3.07599998,2.8767,2.72199988,2.6411,14.133,1200.247,67.86,176.5,146.05,424.4,2439.4,2042
07-09-2018,72.1009,95.365,5885.9,2.6225,3.0539999,2.942,2.70000005,2.7128,14.134,1196.55,67.77,173.85,147.2,422.6,2404.3,2058.9
10-09-2018,72.6079,95.15,5895.1,2.628,3.10459995,2.9342,2.77469993,2.719,14.16,1195.799,67.5,172.7,149.95,426.8,2370.8,2078.8
11-09-2018,72.6397,95.249,5882.6,2.6215,3.08400011,2.9792,2.77999997,2.75,14.12,1198.468,69.88,169,147.45,425.55,2321,2048.6
12-09-2018,71.89,94.799,5990.6,2.676,3.12299991,2.9659,2.82200003,2.7563,14.24,1206.152,70.26,172.4,146.1,429.75,2393.8,2057.8
13-09-2018,71.6,94.518,6004,2.683,3.10700011,2.9728,2.8210001,2.7689,14.13,1201.529,68.78,168.45,145.45,428.75,2354,2053.3
14-09-2018,71.95,94.927,5929.8,2.646,3.11199999,2.9995,2.829,2.7901,14.032,1194.061,68.96,166.3,145,423.95,2309,2033.8
17-09-2018,72.53,94.496,5942.8,2.651,3.13330007,2.9903,2.85689998,2.7799,14.15,1201.302,68.74,168.45,146.15,429.75,2324.8,2033.3
18-09-2018,72.7,94.64,6102.9,2.7305,3.1329999,3.0584,2.84599996,2.8072,14.14,1198.512,69.71,171.85,145.8,442,2371.6,2028.1
19-09-2018,71.99,94.537,6095.6,2.7295,3.2019999,3.0663,2.88499999,2.797,14.25,1204.051,71,174.35,144.4,437.6,2420.3,2028.9
20-09-2018,71.74,93.912,6112.1,2.74,3.21199989,3.0654,2.88700008,2.8139,14.3,1207.157,70.14,176.75,145.8,438.85,2462.3,2056.5
21-09-2018,72.23,94.22,6354.4,2.8575,3.19899988,3.0646,2.89599991,2.8083,14.289,1198.717,70.69,182.3,149.05,458.15,2527,2089.8
24-09-2018,72.93,94.185,6314.5,2.836,3.20309997,3.0898,2.89059997,2.8232,14.24,1198.94,72.19,183.8,147.2,459.1,2515.1,2045.6
25-09-2018,72.68,94.133,6283.5,2.8235,3.22399998,3.0987,2.90499997,2.8452,14.41,1201.088,72.05,183.4,148.85,457.35,2508.5,2066.8
26-09-2018,72.4249,94.193,6289.1,2.828,3.227,3.0499,2.91599989,2.8249,14.296,1194.52,72.01,185.9,148.05,456.6,2543.1,2058.6
27-09-2018,72.6454,94.894,6199.8,2.783,3.18199992,3.0546,2.88000011,2.8391,14.22,1182.907,72.17,184.55,147.8,448.35,2515,2032.6
28-09-2018,72.5,95.132,6254.3,2.805,3.18499994,3.0635,2.89100003,2.8229,14.624,1191.82,73.49,191.8,149.4,452.95,2599.4,2053.3
01-10-2018,73.4246,95.298,6230.1,2.7875,3.20910001,3.0855,2.89409995,2.827,14.459,1188.72,75.45,197.1,153.1,454.95,2647.3,2077.5
02-10-2018,73.34,95.507,6268.6,2.8065,3.23699999,3.0664,2.89100003,2.819,14.66,1203.102,75,197.1,153.1,454.95,2658.5,2112.4
03-10-2018,73.84,95.762,6330.6,2.834,3.21399999,3.1851,2.8829999,2.8842,14.61,1197.646,76.19,199.65,165.45,464.7,2678.6,2233.1
04-10-2018,73.78,95.751,6214,2.7775,3.33599997,3.1894,2.96399999,2.8782,14.58,1199.938,74.61,195.75,161.2,457.2,2617.3,2166.6
05-10-2018,74.12,95.624,6184.1,2.763,3.34800005,3.2332,2.96499991,2.887,14.618,1203.782,74.24,197.95,157.7,456.55,2624,2116.6
08-10-2018,73.9146,95.761,6193.4,2.767,3.34800005,3.2322,2.96499991,2.8889,14.34,1188.097,74.19,198.35,154.25,456.1,2617.1,2069.8
09-10-2018,74.1026,95.668,6283,2.8065,3.41950011,3.2068,2.96799994,2.8913,14.36,1189.743,74.64,202.9,152.9,463.2,2679.9,2054
10-10-2018,74.24,95.508,6226.3,2.7805,3.36599994,3.1662,2.97900009,2.8483,14.26,1194.599,72.61,196.2,151.8,458.7,2619.8,2038.6
11-10-2018,73.8666,95.017,6276.4,2.803,3.36199999,3.1521,2.93499994,2.8525,14.58,1224.235,70.97,196.3,149.8,459.25,2620.1,2025.9
12-10-2018,73.7325,95.221,6265.9,2.8005,3.31699991,3.1622,2.93799996,2.8652,14.569,1217.62,71.49,197.7,150,459.55,2636.4,2029.4
15-10-2018,73.7,95.059,6241.1,2.7885,3.3276999,3.1585,2.94350004,2.8633,14.667,1227.004,71.7,194.2,150.35,457.05,2596.3,2030
16-10-2018,73.26,95.048,6223.4,2.7795,3.33500004,3.1652,2.94300008,2.8717,14.64,1224.924,72.15,193.8,149.4,452.55,2600,2032.9
17-10-2018,73.59,95.575,6219.9,2.778,3.33500004,3.2045,2.95499992,2.8947,14.59,1222.482,70.02,199.3,149.05,452.7,2665,2022.3
18-10-2018,73.8,95.9,6162.6,2.7465,3.375,3.1809,2.98799992,2.8824,14.55,1226.132,68.64,200.35,148.85,447.8,2673.3,2011.8
19-10-2018,73.46,95.713,6220.4,2.778,3.36299992,3.1944,2.95700002,2.9121,14.595,1226.682,69.51,196.6,147.95,453,2628.8,2009.4
22-10-2018,73.64,96.013,6231.9,2.7855,3.37310004,3.1997,2.98250008,2.9123,14.55,1222.018,69.5,200.25,147.8,454.7,2652.3,2004.9
23-10-2018,73.23,95.961,6188.4,2.758,3.39100003,3.1699,2.98799992,2.8853,14.7,1230.308,66.06,199.6,146.6,449.15,2665.3,2005.9
24-10-2018,73.36,96.434,6187.6,2.7575,3.36999989,3.1054,2.95499992,2.8386,14.68,1234.077,66.37,199,146.05,447.9,2671,2004.1
25-10-2018,73.21,96.679,6189.6,2.7545,3.33599997,3.12,2.89400005,2.8487,14.61,1232.106,66.95,197.85,144.55,447.8,2645.5,1991.4
26-10-2018,73.09,96.359,6172,2.741,3.34899998,3.0769,2.90799999,2.8123,14.675,1233.903,67.56,198.45,145.25,444.7,2659,2001.1
29-10-2018,73.47,96.579,6170.6,2.7405,3.31929994,3.0873,2.86360002,2.8265,14.45,1229.521,66.67,196.2,144.2,445.35,2616.1,1983.6
30-10-2018,73.5,97.011,6017.9,2.664,3.33400011,3.1255,2.875,2.8588,14.46,1223.114,66.32,190.4,145.05,434.7,2544.5,1967
31-10-2018,74.08,97.127,6004.9,2.659,3.35899997,3.1454,2.90499997,2.875,14.21,1214.65,64.83,187,145.4,435.7,2493.5,1958.3
01-11-2018,73.08,96.277,6120.3,2.7215,3.39599991,3.1327,2.92799997,2.8506,14.73,1233.281,63.51,188.65,144.7,440.75,2537.8,1970.1
02-11-2018,72.9,96.542,6288.1,2.807,3.37599993,3.2145,2.90499997,2.9115,14.733,1233.05,62.8,188.65,144.85,451.25,2547.8,1977.5
05-11-2018,72.87,96.279,6194.6,2.756,3.45219994,3.2027,2.96679997,2.9157,14.606,1231.82,62.66,186.8,144.1,444.55,2528.3,1973.1
06-11-2018,73,96.317,6138.6,2.7325,3.42799997,3.2299,2.97799993,2.9361,14.51,1227.132,61.73,183.7,142.8,441.55,2481.6,1952.1
07-11-2018,72.38,95.997,6178.6,2.7545,3.4460001,3.2373,3.01200008,2.971,14.562,1226.662,61.57,182.2,142.9,442.55,2470.5,1989.1
08-11-2018,72.6,96.724,6145.9,2.736,3.44199991,3.2392,3.03999996,2.9752,14.426,1223.456,60.75,185.35,144.55,439.05,2505.6,1985
09-11-2018,72.64,96.905,6052.1,2.6845,3.43600011,3.1842,3.0480001,2.9282,14.128,1209.832,59.81,185.25,142.65,431.25,2503.9,1955.3
12-11-2018,72.88,97.542,6042.3,2.6765,3.43600011,3.1838,3.0480001,2.9282,13.973,1200.625,58.83,185.45,141.9,431.55,2497.3,1941.1
13-11-2018,72.3,97.303,6060.5,2.687,3.35179996,3.1424,2.96000004,2.8994,13.983,1202.146,55.24,183.95,140.45,430.05,2498.6,1937.9
14-11-2018,72.14,96.803,6109.1,2.71,3.36100006,3.1268,2.9519999,2.8725,14.12,1211.122,55.98,184.55,140.2,432.5,2507.5,1941.9
15-11-2018,71.8,96.927,6175.8,2.7465,3.36599994,3.1135,2.92199993,2.8622,14.279,1213.43,56.54,188.3,138.45,436.65,2566.1,1935.5
16-11-2018,71.92,96.465,6258.3,2.7985,3.35800004,3.0656,2.90499997,2.806,14.377,1221.811,57.02,192.2,139.3,442.9,2625.8,1946.9
19-11-2018,71.44,96.193,6259.1,2.799,3.31139994,3.0655,2.83920002,2.8038,14.407,1224.062,57.35,190.05,137.35,441.35,2600,1930.1
20-11-2018,71.42,96.836,6175.3,2.7665,3.32200003,3.0655,2.83400011,2.8099,14.306,1221.618,53.35,185.9,138.75,435.6,2542.3,1942.9
21-11-2018,71.11,96.712,6232.3,2.7945,3.31399989,3.065,2.84500003,2.8201,14.466,1226.053,54.58,187.3,139.05,438.55,2569.8,1955.9
22-11-2018,70.7,96.712,6260.4,2.7945,3.31599998,3.0691,2.85299993,2.8285,14.466,1227.481,54.58,187.7,137.5,436.75,2587.8,1950.6
23-11-2018,70.48,96.916,6179.5,2.7665,3.31629992,3.0449,2.85279989,2.8136,14.241,1223.148,50.37,181.95,136.65,429.85,2508,1942.5
26-11-2018,70.73,97.074,6178.3,2.7555,3.30559993,3.0554,2.8361001,2.8386,14.211,1222.952,51.58,179.85,137.3,430.45,2481.4,1947.5
27-11-2018,70.85,97.369,6095.1,2.7075,3.31699991,3.0599,2.85800004,2.837,14.13,1215.028,52.08,176.55,135.75,424.8,2421.1,1922.4
28-11-2018,70.39,96.786,6254.8,2.7955,3.31900001,3.0599,2.86400008,2.8188,14.295,1220.956,50.27,180.3,136.1,434.85,2471.5,1935.6
29-11-2018,69.72,96.778,6215.3,2.7895,3.34800005,3.0334,2.8440001,2.8147,14.283,1224.358,51.23,175,136,433.75,2464.5,1941.1
30-11-2018,69.7,97.272,6203.3,2.7875,3.3269999,2.991,2.83299994,2.7966,14.153,1222.028,50.63,180.2,137.2,433.1,2540.8,1956.6
03-12-2018,70.4,97.04,6259,2.8095,3.32439995,2.972,2.85520005,2.8251,14.35,1230.688,53.06,185.35,139.75,441.6,2579.3,1971.6
04-12-2018,70.51,96.965,6170.4,2.759,3.25200009,2.9163,2.8269999,2.8008,14.511,1238.626,52.58,186.2,139.65,434.5,2592.6,1968.5
05-12-2018,70.66,97.07,6191.6,2.774,3.17000008,2.9118,2.80800009,2.8233,14.486,1237.032,52.91,188.7,140.05,437.2,2616.1,1971.4
06-12-2018,70.55,96.81,6127.1,2.743,3.17190003,2.8964,2.81329989,2.7661,14.44,1237.916,51.69,187.15,137.7,431.65,2603.3,1939.6
07-12-2018,71.35,96.514,6159,2.7595,3.15799999,2.8495,2.76900005,2.719,14.586,1248.084,52.12,188,140.3,438.45,2593.4,1963
10-12-2018,72.5,97.219,6081.9,2.72,3.11910009,2.8611,2.69880009,2.7415,14.51,1244.426,50.87,189.7,140.65,440.55,2573.4,1937.8
11-12-2018,72.32,97.388,6181.3,2.767,3.13199997,2.8803,2.73799992,2.7743,14.55,1243.064,51.94,190.75,139.95,446.2,2605.4,1941.9
12-12-2018,71.84,97.044,6155.4,2.77,3.12400007,2.9132,2.7650001,2.7785,14.73,1245.762,51.17,186.8,138.35,442.85,2567.9,1934.1
13-12-2018,71.53,97.064,6144.5,2.767,3.14700007,2.9145,2.77800012,2.7682,14.735,1241.939,52.82,186.55,137.7,441.3,2575.9,1935.3
14-12-2018,71.92,97.443,6143.6,2.7625,3.16599989,2.8931,2.75900006,2.7413,14.545,1238.593,51.2,183.4,137.6,441.7,2537.4,1925.4
17-12-2018,71.6,97.1,6137.6,2.7545,3.14569998,2.8593,2.72889996,2.702,14.63,1245.964,49.13,184.6,138.75,438.8,2549.5,1937.5
18-12-2018,70.53,97.104,5970.4,2.6645,3.11400008,2.8192,2.68499994,2.6501,14.61,1249.392,45.86,179.25,135.5,417.5,2512.3,1926
19-12-2018,70.68,97.035,6065,2.716,3.07500005,2.7597,2.63599992,2.6479,14.574,1243.045,47.35,181.75,135.05,424.7,2543.8,1914.6
20-12-2018,70.01,96.276,6027.8,2.6965,2.98900008,2.8097,2.62800002,2.6809,14.75,1259.956,46.19,180.35,134,419.35,2546.4,1914.1
21-12-2018,70.15,96.956,5980.3,2.674,3.04399991,2.7915,2.65199995,2.6473,14.605,1255.984,45.4,177.35,133.85,417.35,2496.4,1908.4
24-12-2018,69.98,96.553,5961.8,2.661,3.02999997,2.7481,2.61940002,2.5906,14.749,1269.03,42.45,177,131.9,415.3,2488.4,1886.6
26-12-2018,70.17,97.05,5961.8,2.7,3.00629997,2.8097,2.55890012,2.6271,14.99,1266.828,46.57,178.75,131.45,421.05,2488.4,1886.6
27-12-2018,70.09,96.481,5977.8,2.668,3.06500006,2.7702,2.61100006,2.5665,15.21,1275.606,45.37,178.9,130.45,416.25,2501,1857.9
28-12-2018,69.81,96.402,5996.9,2.6815,3.05800009,2.7213,2.56200004,2.5202,15.352,1281.362,45.04,171.95,128.5,417.3,2439.3,1847
31-12-2018,69.56,96.173,5901.3,2.631,3.05800009,2.68600011,2.56200004,2.49589992,15.47,1282.413,45.4,171.95,128.15,407.75,2455.3,1851
01-01-2019,69.4475,96.173,5901.3,2.631,3.05800009,2.68600011,2.56200004,2.49589992,15.47,1282.413,45.4,172.1,127.95,407.7,2455.3,1851
02-01-2019,69.98,96.819,5883.3,2.623,2.9525001,2.62220001,2.43140006,2.4777,15.497,1284.343,46.29,169.5,125.55,407.8,2399.3,1801.1
03-01-2019,70.1,96.305,5773.8,2.568,2.90400004,2.5552001,2.34310007,2.37859988,15.691,1294.097,46.8,170.1,129.1,400.3,2403.9,1847.1
04-01-2019,69.54,96.179,5937,2.6475,2.98250008,2.67120004,2.4776001,2.49780011,15.67,1285.145,48.24,171.55,130.15,409.6,2441.6,1873.6
07-01-2019,69.72,95.666,5909.8,2.637,2.98930001,2.69779992,2.52740002,2.54060006,15.62,1289.123,48.74,176.1,130.6,409.75,2493.6,1874.4
08-01-2019,70.13,95.903,5944.5,2.656,3.00830007,2.72979999,2.56900001,2.58759999,15.62,1285.293,49.77,175.65,130.15,413.4,2484.9,1860.6
09-01-2019,70.55,95.219,5951.8,2.657,3.00449991,2.7118001,2.53259993,2.55500007,15.71,1293.202,52.13,176.55,130.35,417.25,2484.3,1853.3
10-01-2019,70.41,95.539,5920.8,2.6375,3.06340003,2.74390006,2.54900002,2.57550001,15.548,1286.498,52.28,174.05,130.1,412.4,2455,1856.3
11-01-2019,70.495,95.67,5965.9,2.662,3.03419995,2.7025001,2.51900005,2.54279995,15.569,1287.62,51.59,176.25,128.8,415.9,2494.4,1839
14-01-2019,70.74,95.61,5916.1,2.635,3.05410004,2.70420003,2.51090002,2.5388,15.62,1291.416,50.75,176.25,128.8,414.2,2474,1830.5
15-01-2019,71.06,96.039,5904.1,2.6345,3.07500005,2.71479988,2.51629996,2.53469992,15.55,1289.372,51.96,175.75,131.5,416.5,2458.8,1856.1
16-01-2019,70.97,96.059,5980.1,2.6735,3.07179999,2.72720003,2.52719998,2.54500008,15.568,1293.663,52.29,178.55,131.2,421.45,2501.8,1858.5
17-01-2019,71.04,96.065,5988.9,2.68,3.07570004,2.75219989,2.55180001,2.56990004,15.5,1292.038,52.18,181.6,131.45,423.25,2538.8,1854.5
18-01-2019,71.22,96.336,6063.9,2.719,3.09820008,2.78600001,2.60409999,2.61590004,15.307,1281.689,53.81,185.3,133.1,429.35,2581.5,1870
21-01-2019,71.28,96.336,5973.3,2.719,3.09820008,2.78600001,2.60409999,2.61590004,15.307,1280.28,53.81,184.75,131.75,422.65,2576.3,1847.8
22-01-2019,71.25,96.303,5960.6,2.6595,3.06089997,2.74090004,2.56570005,2.58899999,15.32,1285.024,52.98,185.9,135.2,420.15,2589.9,1888.3
23-01-2019,71.19,96.123,5947.1,2.6545,3.06399989,2.7427001,2.56570005,2.58909988,15.34,1282.793,52.36,187.95,135,419.25,2609.6,1896.8
24-01-2019,70.99,96.601,5935,2.6445,3.03469992,2.71749997,2.54099989,2.56629992,15.291,1281.019,53.14,187.9,133.35,416.75,2622.1,1885.9
25-01-2019,70.94,95.794,6059.1,2.729,3.06699991,2.76029992,2.59069991,2.6105001,15.722,1303.2,53.51,191.2,134.65,428.5,2674.6,1902.4
28-01-2019,71.05,95.746,5981.9,2.68,3.06699991,2.74760008,2.57979989,2.59179997,15.689,1303.179,52.08,190.85,131.35,422.5,2673.9,1866.4
29-01-2019,71.38,95.821,6071.9,2.725,3.04229999,2.71160007,2.54940009,2.57259989,15.807,1311.478,53.23,190.5,134.45,430.75,2657.5,1897.8
30-01-2019,71.22,95.34,6144.6,2.7675,3.03379989,2.67930007,2.48320007,2.51009989,16.04,1319.815,54.19,193.25,136,436.7,2690.4,1904.9
31-01-2019,70.95,95.578,6180.9,2.7845,2.99640012,2.63100004,2.43910003,2.46370006,16.03,1321.293,53.99,195.15,136,437.6,2723,1910.8
01-02-2019,71.44,95.579,6145.5,2.773,3.02609992,2.68600011,2.49419999,2.50600004,15.858,1317.796,55.33,199.5,134.15,438.75,2762.3,1876.1
04-02-2019,71.7,95.852,6176.6,2.7945,3.0553,2.72530007,2.52740002,2.53839993,15.824,1311.714,54.83,202.4,137.6,444.05,2797,1916.3
05-02-2019,71.52,96.067,6227.3,2.817,3.03290009,2.70009995,2.50519991,2.52830005,15.82,1315.177,53.69,197,137.8,445.85,2739.8,1926
06-02-2019,71.58,96.39,6263.1,2.8365,3.03449988,2.69639993,2.50539994,2.52830005,15.64,1306.508,53.87,194.85,136.4,449.15,2703.5,1908.8
07-02-2019,71.29,96.507,6252.3,2.8285,2.99620008,2.65899992,2.45919991,2.4835,15.709,1310.258,52.58,194.45,134.7,446.3,2718.5,1891
08-02-2019,71.16,96.637,6204.8,2.8105,2.97779989,2.63569999,2.44289994,2.46709991,15.808,1314.12,52.68,192.75,133.7,442.7,2696.3,1882.3
11-02-2019,71.13,97.057,6152.5,2.79,2.99289989,2.65540004,2.46740007,2.48749995,15.685,1308.115,52.43,188.65,133.4,439.3,2639,1878
12-02-2019,70.53,96.709,6116.8,2.772,3.02629995,2.68950009,2.49189997,2.50379992,15.68,1310.764,53.29,184.35,130.3,432.6,2606.3,1855.3
13-02-2019,70.87,97.129,6136.4,2.773,3.03189993,2.7039001,2.52180004,2.53670001,15.54,1306.336,53.92,185.35,131.3,434.75,2607.3,1859.8
14-02-2019,71,96.978,6140,2.774,2.99920011,2.65540004,2.47550011,2.49559999,15.574,1312.133,54.44,184.05,130.5,435.05,2590.8,1853
15-02-2019,71.32,96.904,6195.1,2.7985,2.99519992,2.6644001,2.49180007,2.51819992,15.747,1321.053,55.75,190.45,131.15,441.8,2659.3,1859.5
18-02-2019,71.3425,96.904,6258.3,2.7985,2.99519992,2.6644001,2.49180007,2.51819992,15.747,1326.499,55.75,190,130.8,447.75,2644.3,1853.5
19-02-2019,71.29,96.52,6329.1,2.8745,2.97939992,2.63569999,2.45900011,2.49130011,15.97,1341.008,56.05,191.5,130.85,452.5,2661.5,1854.5
20-02-2019,71,96.454,6417.1,2.92,2.99600005,2.64650011,2.46709991,2.50160003,16.04,1338.543,57.22,193.8,132.05,458,2699.3,1874.5
21-02-2019,71.13,96.605,6370.4,2.897,3.05110002,2.69499993,2.50810003,2.53069997,15.77,1323.356,56.83,191.95,134.6,455.35,2676.6,1906
22-02-2019,71.02,96.507,6477.1,2.9515,3.01749992,2.65540004,2.46420002,2.49740005,15.883,1328.062,57.14,194.5,134.4,462.35,2717.6,1911.8
25-02-2019,70.87,96.413,6474.5,2.945,3.02789998,2.6644001,2.47239995,2.50990009,15.871,1327.536,55.41,193.7,133.4,460.15,2714.5,1906
26-02-2019,70.95,96.003,6484,2.945,3.00629997,2.63750005,2.44770002,2.48390007,15.905,1328.974,55.96,196.9,134.15,460.7,2745,1915.5
27-02-2019,71.19,96.154,6518.3,2.9625,3.06640005,2.68429995,2.46959996,2.5,15.699,1320.022,56.97,197.8,151.1,469.05,2748,1921.8
28-02-2019,70.83,96.157,6487.8,2.948,3.08100009,2.71679997,2.49710011,2.51819992,15.58,1312.971,57.24,197.75,149.8,463.75,2759.8,1907.8
01-03-2019,70.99,96.527,6452.3,2.932,3.1250999,2.75670004,2.53570008,2.55669999,15.185,1293.311,55.72,199.6,149.4,462.65,2776.3,1911.8
04-03-2019,70.89,96.682,6409.1,2.909,3.09080005,2.72410011,2.51909995,2.54250002,15.045,1286.688,56.41,196.25,146.05,458.8,2741.1,1872.3
05-03-2019,70.48,96.866,6476.3,2.9335,3.08260012,2.71869993,2.52740002,2.5466001,15.11,1287.916,56.25,198.4,145.65,460.35,2779.5,1872.5
06-03-2019,70.09,96.873,6444.3,2.9185,3.07209992,2.69519997,2.49699998,2.51609993,15.055,1286.319,56.16,196.9,144.3,455,2785.3,1861.8
07-03-2019,70.09,97.667,6425.9,2.9105,3.02859998,2.64109993,2.44709992,2.47539997,14.98,1285.471,56.39,192.7,144.65,454.1,2735,1860.9
08-03-2019,70.08,97.306,6388.9,2.8935,3.01270008,2.63210011,2.43860006,2.46709991,15.298,1298.889,55.96,191.45,144.55,450.15,2715.3,1864.8
11-03-2019,69.73,97.215,6419.4,2.901,3.02780008,2.64109993,2.45239997,2.47930002,15.309,1293.49,56.74,193.4,143.4,450,2748.5,1850.8
12-03-2019,69.65,96.935,6464.5,2.9285,2.9928,2.60330009,2.41300011,2.4526,15.41,1301.446,57.06,199.65,145.1,452.75,2835.1,1876.3
13-03-2019,69.64,96.55,6474,2.9355,3.01740003,2.62310004,2.42930007,2.46690011,15.441,1309.252,58.32,199.75,147.1,452.8,2840,1904.5
14-03-2019,69.31,96.785,6377.1,2.8915,3.04629993,2.63210011,2.42120004,2.46269989,15.17,1296.388,58.51,198.85,146.45,445.15,2819,1906
15-03-2019,68.97,96.595,6432.3,2.906,3.01270008,2.58890009,2.39129996,2.44190001,15.265,1302.434,58.36,194.65,145.4,445.55,2784.6,1900.4
18-03-2019,68.62,96.524,6433.4,2.909,3.01900005,2.60689998,2.40759993,2.45420003,15.33,1303.734,58.95,192.9,146.6,443.35,2774,1925
19-03-2019,69.01,96.383,6455.1,2.923,3.023,2.61400008,2.42400002,2.47480011,15.35,1306.482,59.05,197.05,148.1,447.8,2817.6,1941.1
20-03-2019,68.5,95.761,6463.4,2.921,2.97219992,2.52800012,2.3368001,2.39820004,15.44,1312.352,59.97,199.35,146.95,446.05,2861.9,1933.3
21-03-2019,68.75,96.495,6425.6,2.906,2.96819997,2.54049993,2.34489989,2.41039991,15.46,1309.292,59.85,197.4,144.9,443.4,2835.4,1903.4
22-03-2019,69.16,96.651,6320.6,2.8425,2.87470007,2.44260001,2.24650002,2.31870008,15.43,1313.666,58.85,197.05,145.7,437.45,2812.9,1901.9
25-03-2019,68.92,96.566,6338.8,2.8565,2.86240005,2.40190005,2.17009997,2.2499001,15.53,1321.879,59.05,198.6,147.8,437.15,2842.1,1886.3
26-03-2019,68.99,96.736,6346.4,2.854,2.87389994,2.42479992,2.19440007,2.27029991,15.39,1315.552,60,202.2,149.1,438.25,2878.5,1900.3
27-03-2019,69.07,96.774,6341.8,2.863,2.81130004,2.37879992,2.13969994,2.21000004,15.28,1309.8,59.37,203.25,149.05,439.25,2882.1,1903
28-03-2019,69.16,97.202,6367.5,2.8725,2.82419991,2.3980999,2.18860006,2.23189998,14.99,1290.39,59.49,216.6,146.9,441.4,2869.9,1904.8
29-03-2019,69.26,97.284,6474.9,2.936,2.81649995,2.40680003,2.20729995,2.26600003,15.107,1292.412,60.14,221.35,149.15,451.05,2914.4,1914.3
01-04-2019,69.19,97.232,6456.3,2.9245,2.8908,2.50270009,2.29489994,2.33669996,15.094,1287.744,61.75,223.65,147.5,449.25,2896.8,1894.8
02-04-2019,68.91,97.361,6425.3,2.9055,2.87919998,2.47589993,2.25909996,2.30240011,15.1,1292.272,62.56,221.15,147.05,444.95,2864.5,1884
03-04-2019,68.44,97.091,6507.1,2.9485,2.93440008,2.52589989,2.2974999,2.34089994,15.13,1289.861,62.47,226,146.6,447.15,2934,1898.8
04-04-2019,68.97,97.308,6436.5,2.91,2.92030001,2.51690006,2.2974,2.33899999,15.14,1291.948,62.15,226.3,148.4,445.6,2910.8,1905.8
05-04-2019,69.21,97.395,6405.9,2.8945,2.90479994,2.49710011,2.29439998,2.3434,15.08,1291.698,63.26,227.55,147.1,443.25,2921.6,1888.5
08-04-2019,69.55,97.05,6479.4,2.932,2.92810011,2.52390003,2.31649995,2.35969996,15.22,1297.534,64.42,227.95,146.95,452.1,2899.3,1870.3
09-04-2019,69.25,97.006,6484.5,2.934,2.91490006,2.50239992,2.29699993,2.34969997,15.19,1304.058,64.21,224.2,147.4,449.85,2855.5,1878.8
10-04-2019,69.14,96.946,6463.8,2.9255,2.89459991,2.46670008,2.27169991,2.32119989,15.21,1308.022,64.45,224.7,147,447.7,2875.4,1869
11-04-2019,69.04,97.177,6398.8,2.887,2.9289,2.49880004,2.30690002,2.35809994,14.934,1292.785,63.69,224.75,146.6,441.6,2865.8,1858.8
12-04-2019,69.18,96.972,6506,2.946,2.9776001,2.56690001,2.36120009,2.39339995,14.943,1290.233,63.77,229.85,147.5,451.05,2923.6,1863.8
15-04-2019,69.38,96.942,6489.1,2.935,2.9697001,2.55609989,2.3585999,2.39359999,14.98,1288.015,63.54,229.3,148.2,450.5,2901.8,1861.8
